ID,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
31057600,1278.805,1279.102,1278.971,1279.413,1279.61,1279.014,1278.984,1279.14,1278.79,1279.405,1278.78,1279.525,1278.777,1278.604,1278.913,1279.364,1278.708,1278.84,1279.41,1279.06,1278.87,1278.903,1278.945,1278.723,1279.162,1279.135,1279.189
31060200,1346.199,1345.19,1344.264,1344.94,1345.322,1345.068,1346.068,1346.861,1346.465,1346.66,1346.329,1346.668,1345.915,1344.895,1344.532,1345.393,1344.593,1344.104,1344.132,1343.973,1343.101,1344.498,1344.983,1345.003,1345.279,1344.508,1345.537
31061300,1367.437,1366.221,1365.37,1365.23,1365.973,1365.931,1366.719,1367.479,1367.534,1368.062,1368.151,1368.626,1367.957,1366.954,1365.87,1366.298,1365.966,1364.928,1364.878,1364.636,1364.204,1364.54,1365.368,1365.51,1366.119,1365.737,1366.361
31065000,1385.767,1384.899,1384.574,1384.707,1384.773,1384.798,1385.588,1386.109,1385.675,1386.471,1385.966,1386.525,1386.192,1385.516,1385.05,1385.334,1384.877,1384.388,1384.606,1384.6,1384.352,1385.141,1385.383,1385.391,1385.721,1385.467,1385.69
31071900,1308.043,1308.43,1308.045,1308.23,1308.284,1308.218,1308.401,1308.442,1308.133,1308.82,1308.443,1308.277,1308.316,1308.168,1308.379,1308.4,1307.931,1308.083,1308.17,1308.098,1308.135,1308.323,1308.224,1308.076,1308.345,1308.224,1308.306
31072200,1308.374,1308.661,1308.686,1308.931,1308.935,1308.605,1308.681,1308.812,1308.604,1309.4,1308.731,1308.904,1308.779,1308.435,1308.781,1308.88,1308.71,1309.386,1308.58,1309.14,1308.578,1309.12,1309.09,1309.24,1309.47,1308.5,1308.867
31072500,1351.867,1351.207,1351.058,1351.306,1351.946,1351.806,1352.167,1351.51,1351.147,1351.967,1350.98,1351.33,1351.288,1351.119,1351.501,1351.45,1351.209,1351.461,1351.559,1351.583,1351.647,1351.655,1351.668,1351.585,1351.667,1351.244,1351.648
31078600,1324.389,1324.286,1324.434,1324.506,1325.37,1324.715,1324.859,1324.722,1323.917,1325.689,1324.21,1324.925,1324.872,1322.375,1322.786,1322.792,1322.451,1322.218,1322.722,1322.537,1323.628,1323.761,1323.448,1323.031,1323.728,1322.783,1323.148
31081300,1318.88,1319.256,1319.177,1320.493,1320.366,1319.108,1320.266,1320.701,1319.493,1321.57,1318.928,1320.994,1319.832,1319.102,1319.235,1320.84,1319.516,1318.728,1320.155,1319.891,1318.988,1320.773,1319.71,1320.081,1320.918,1319.389,1319.875
31088200,1318.545,1318.732,1318.724,1320.277,1320.089,1318.968,1319.862,1320.346,1318.936,1320.805,1318.661,1320.222,1319.031,1318.282,1319.127,1320.377,1318.812,1318.497,1319.632,1319.357,1319.239,1320.271,1318.987,1319.631,1320.536,1318.906,1319.391
32001800,1388.359,1389.677,1392.518,1392.879,1391.744,1391.622,1391.166,1391.104,1390.909,1391.482,1390.123,1391.88,1389.906,1389.967,1390.01,1391.26,1391.65,1390.623,1390.931,1390.534,1390.96,1391.42,1390.13,1391.696,1390.905,1390.695,1391.43
32002000,1405.362,1406.601,1406.885,1407.295,1406.731,1406.666,1406.281,1406.013,1406.79,1406.76,1406.114,1406.763,1406.46,1406.601,1406.574,1406.844,1407.46,1406.775,1406.605,1406.78,1407.006,1407.16,1406.53,1406.78,1406.746,1406.601,1407.002
32003300,1407.35,1408.657,1408.616,1408.916,1408.559,1408.186,1407.84,1407.88,1408.38,1408.29,1407.148,1408.673,1407.951,1408.344,1408.124,1408.112,1408.8,1408.491,1408.243,1408.513,1409.48,1409.51,1408.33,1409.29,1408.463,1408.338,1408.76
32005702,1399.145,1402.258,1402.68,1402.911,1402.598,1402.231,1402.01,1403.75,1402.17,1401.83,1400.884,1402.27,1401.559,1401.78,1402.158,1402.41,1404.3,1401.907,1404.132,1403.763,1404.256,1403.849,1403.615,1403.17,1403.746,1403.688,1403.859
34002200,1126.042,1126.477,1125.954,1126.292,1125.796,1125.949,1125.476,1125.558,1125.476,1125.709,1125.115,1125.384,1125.605,1125.599,1125.454,1125.409,1125.02,1124.665,1125.09,1125.072,1125.598,1125.883,1125.055,1125.027,1125.864,1124.958,1126.082
34003200,1126.33,1126.864,1126.745,1126.83,1126.11,1126.28,1126.045,1126.543,1126.217,1125.963,1126.017,1125.963,1126.062,1126.186,1126.114,1126.435,1125.43,1125.793,1125.551,1125.873,1126.272,1126.765,1126.003,1126.131,1126.286,1126.118,1126.197
34004400,1171.58,1172.525,1172.419,1172.681,1172.17,1172.346,1172.317,1172.697,1172.088,1172.053,1171.375,1172.091,1172.592,1172.276,1172.17,1172.314,1171.851,1171.733,1171.938,1171.936,1172.35,1172.583,1171.804,1171.917,1172.528,1172.275,1172.484
34006200,1155.572,1156.5,1156.028,1156.518,1155.982,1156.458,1155.826,1156.249,1156.31,1155.883,1155.409,1156.159,1156.383,1156.044,1155.836,1156.116,1155.955,1155.58,1155.713,1155.86,1156.042,1156.666,1155.644,1155.953,1156.584,1155.961,1156.439
34006600,1209.083,1209.508,1209.583,1209.91,1209.925,1209.69,1209.648,1209.701,1209.619,1209.47,1209.261,1209.3,1209.628,1209.78,1209.892,1209.889,1209.59,1209.553,1209.581,1209.614,1210.318,1210.093,1209.414,1209.511,1209.998,1209.796,1209.536
34007800,1181.205,1181.894,1181.925,1181.617,1181.28,1181.383,1180.95,1181.307,1180.837,1180.697,1179.775,1180.41,1180.098,1179.052,1178.664,1179.36,1181.303,1181.382,1181.665,1182.127,1182.179,1181.767,1180.918,1181.613,1182.481,1182.294,1182.472
34007900,1155.982,1157.19,1156.559,1157.135,1156.496,1157.033,1156.304,1156.765,1156.358,1156.416,1155.829,1156.779,1157.07,1156.793,1156.441,1156.899,1156.165,1155.92,1156.194,1156.262,1156.792,1157.411,1155.978,1156.311,1157.298,1156.554,1157.191
34008600,1101.77,1104.141,1103.576,1103.867,1102.033,1102.697,1102.125,1102.783,1102.321,1102.332,1102.298,1102.906,1102.488,1102.918,1102.065,1102.315,1101.857,1101.6,1101.853,1101.917,1103.224,1103.82,1102.54,1102.106,1102.962,1102.042,1103.166
34011600,1164.057,1165.283,1166.42,1166.713,1166.26,1166.487,1166.31,1166.453,1166.149,1166.095,1165.471,1166.188,1166.54,1166.726,1166.284,1166.566,1166.414,1165.857,1165.726,1166.017,1166.649,1166.785,1166.096,1166.161,1166.809,1166.436,1166.709
34011900,1167.21,1167.662,1167.905,1167.855,1168.03,1167.703,1167.453,1167.701,1167.476,1167.42,1167.241,1167.664,1167.809,1167.807,1167.551,1167.621,1167.702,1167.353,1167.519,1167.564,1168.029,1168.422,1168.404,1167.755,1168.365,1168.523,1167.041
34014200,1163.617,1164.823,1165.72,1165.53,1165.22,1165.45,1165.4,1165.537,1165.36,1165.493,1165.205,1165.688,1165.987,1165.73,1165.565,1165.829,1165.554,1165.388,1165.456,1165.752,1166.208,1166.236,1166.177,1165.715,1166.288,1165.815,1165.922
34015400,1165.298,1165.745,1165.437,1165.563,1165.349,1165.517,1164.944,1165.635,1165.376,1165.16,1165.138,1165.236,1165.552,1165.167,1165.267,1165.61,1165.5,1165.218,1165.266,1165.296,1165.837,1166.15,1165.633,1165.493,1166.397,1165.892,1166.024
34015800,1203.566,1203.785,1203.581,1203.535,1203.494,1203.539,1203.498,1203.52,1203.558,1203.52,1203.416,1203.535,1203.588,1203.51,1203.545,1203.562,1203.36,1203.448,1203.512,1203.569,1203.604,1203.83,1203.405,1203.577,1203.923,1203.727,1203.818
34016900,1105.402,1105.882,1106.325,1105.967,1104.89,1105.47,1104.979,1105.886,1105.263,1105.321,1104.903,1104.962,1105.118,1105.171,1105.221,1104.847,1104.66,1104.745,1104.991,1103.773,1105.512,1105.808,1105.329,1104.962,1105.442,1105.022,1105.839
34017100,1124.968,1125.162,1124.884,1125.467,1124.827,1124.875,1124.886,1125.079,1124.891,1124.955,1124.666,1124.517,1125.171,1125.405,1125.075,1125.332,1125.259,1125.245,1124.243,1124.814,1125.339,1125.412,1124.998,1124.992,1125.585,1125.721,1125.913
34017200,1162.91,1164.319,1166.075,1166.393,1165.46,1166.193,1165.785,1166.017,1165.45,1165.647,1165.058,1165.613,1165.42,1165.383,1164.931,1165.36,1165.489,1164.773,1164.372,1164.643,1165.553,1166.23,1165.284,1164.97,1165.766,1165.266,1165.159
34018100,1116.532,1117.415,1117.68,1117.477,1117.12,1117.328,1117.195,1117.427,1117.135,1117.124,1116.84,1116.951,1117.415,1117.281,1117.226,1117.385,1117.224,1116.978,1117.088,1117.204,1117.56,1117.424,1117.252,1117.183,1117.521,1117.191,1117.493
34019200,1162.045,1162.806,1165.234,1166.327,1165.717,1165.803,1165.236,1165.431,1165.035,1164.689,1163.839,1164.82,1165.135,1165.257,1164.8,1165.092,1164.75,1164.368,1164.263,1164.259,1165.397,1165.781,1164.854,1164.64,1165.541,1165.04,1165.075
34019300,1138.81,1140.006,1141.23,1142.995,1142.305,1141.647,1141.685,1141.657,1141.307,1141.467,1140.846,1141.254,1141.675,1141.996,1141.822,1142.362,1141.27,1141.097,1141.079,1141.078,1142.168,1143.577,1141.736,1141.599,1142.401,1141.81,1141.788
34019600,1127.326,1127.964,1128.53,1127.964,1127.602,1127.722,1127.698,1127.682,1127.655,1127.694,1127.491,1127.347,1127.785,1127.487,1127.55,1127.602,1127.378,1127.64,1127.944,1127.665,1128.02,1127.52,1127.385,1128.681,1128.059,1127.766,1127.907
34020600,1187.98,1190.294,1191.468,1191.74,1191.155,1191.122,1190.727,1191.161,1190.64,1190.674,1190.233,1190.376,1190.723,1190.543,1190.84,1190.776,1190.285,1189.892,1190.146,1190.456,1190.625,1191.28,1190.303,1190.09,1191.346,1190.481,1190.812
34021700,1118.019,1120.063,1121.167,1121.678,1120.263,1120.072,1119.972,1120.424,1120.032,1119.876,1119.43,1120.379,1120.185,1120.015,1119.947,1120.36,1120.003,1118.929,1119.758,1119.882,1120.339,1121.818,1119.967,1119.946,1120.96,1120.229,1119.779
34022400,1195.572,1196.621,1197.385,1197.403,1197.38,1197.333,1196.943,1197.286,1197.041,1197.188,1196.895,1197.223,1197.428,1197.175,1197.222,1197.161,1197.06,1196.648,1196.791,1196.907,1197.359,1197.503,1196.909,1197.04,1196.926,1197.011,1196.702
34024600,1135.015,1136.378,1138.155,1138.593,1137.5,1137.943,1137.975,1138.297,1137.387,1137.43,1137.185,1137.682,1137.854,1137.986,1137.423,1137.75,1137.423,1136.828,1136.211,1136.015,1137.991,1138.82,1137.045,1137.143,1137.409,1136.95,1137.017
34025100,1195.46,1196.803,1197.47,1197.44,1197.438,1197.418,1197.174,1197.716,1197.413,1197.425,1197.032,1197.41,1197.423,1197.319,1197.276,1197.603,1197.085,1196.652,1196.942,1196.894,1197.488,1197.669,1196.932,1196.724,1197.817,1197.198,1197.58
34028300,1121.067,1122.352,1122.435,1122.583,1122.3,1122.223,1122.225,1122.573,1122.37,1121.907,1121.705,1121.958,1122.104,1122.068,1122.026,1122.1,1122.054,1122.175,1122.243,1122.123,1122.832,1123.78,1122.318,1122.293,1122.838,1122.282,1122.542
40003100,999.073,999.982,999.73,1001.475,999.52,999.959,999.624,1000.38,1001.38,1001.03,999.43,999.15,999.489,999.383,1000.251,999.933,999.533,1000.342,1000.922,1000.12,1000.88,1000.768,1000.13,1000.96,1000.927,1000.648,1001.131
40003300,1025.85,1027.451,1027.787,1028.297,1027.938,1027.848,1027.6,1027.695,1027.768,1027.834,1027.73,1027.618,1027.675,1027.654,1027.865,1027.849,1027.68,1027.687,1027.79,1026.589,1028.101,1028.069,1027.629,1027.987,1028.656,1028.013,1028.521
40009200,1014.499,1016.206,1017.952,1019.27,1018.02,1018.126,1018.022,1018.099,1017.829,1018.109,1017.62,1018.107,1017.421,1017.157,1017.256,1017.651,1017.228,1017.233,1017.626,1017.005,1017.936,1018.427,1017.4,1017.24,1017.7,1017.48,1018.36
40009202,1013.552,1015.561,1017.85,1019.086,1018.094,1017.989,1017.978,1018.094,1017.815,1018.119,1017.624,1018.088,1017.421,1017.153,1017.267,1017.652,1017.228,1017.217,1017.626,1016.996,1017.941,1018.418,1016.995,1017.496,1018.534,1018.06,1018.735
43001200,992.64,993.351,994.165,993.392,993.724,992.8,992.614,993.383,992.879,993.1,992.772,992.959,993.667,992.771,992.885,992.97,992.49,992.707,992.921,992.874,993.11,993.996,992.75,993.301,994.23,992.72,993.476
47004600,1067.64,1067.954,1067.747,1068.066,1067.84,1068.015,1067.848,1067.936,1067.915,1067.815,1067.958,1067.719,1068.053,1068.01,1067.76,1067.892,1067.572,1067.454,1067.688,1067.641,1067.868,1068.075,1067.709,1067.75,1067.926,1067.831,1067.989
47005000,1069.965,1070.966,1069.562,1071.438,1069.842,1070.19,1069.363,1070.028,1070.078,1069.61,1069.251,1069.76,1069.864,1069.744,1069.472,1069.788,1069.346,1069.164,1069.285,1069.202,1069.561,1070.343,1069.497,1069.562,1069.782,1069.565,1069.908
47006800,1067.674,1068.109,1067.793,1068.168,1067.836,1068.081,1067.659,1068.018,1068.005,1067.854,1067.547,1067.454,1068.16,1067.783,1067.871,1067.894,1067.481,1067.338,1067.597,1067.53,1067.854,1068.275,1067.798,1067.759,1067.941,1067.817,1068.089
47009500,1129.445,1130.731,1130.136,1130.863,1130.263,1130.311,1129.985,1129.882,1130.341,1130.441,1129.351,1130.228,1130.556,1130.304,1130.198,1130.24,1130.005,1130.001,1130.19,1130.237,1130.498,1131.018,1130.535,1130.438,1130.577,1130.7,1130.785
47011900,1138.107,1139.607,1141.672,1142.092,1141.606,1141.644,1141.485,1141.876,1141.747,1141.623,1140.426,1141.03,1141.42,1141.228,1140.87,1141.337,1140.947,1140.26,1139.98,1139.714,1140.911,1141.88,1140.932,1140.798,1141.316,1141.109,1141.426
48001200,1247.679,1249.19,1248.09,1248.894,1248.879,1249.346,1248.692,1248.679,1247.513,1248.655,1247.133,1249.23,1249.877,1249.04,1248.19,1249.365,1248.5,1247.64,1248.04,1248.58,1248.13,1248.206,1249.484,1249.317,1250.316,1248.678,1249.055
49001600,1255.433,1255.743,1254.914,1256.366,1255.852,1255.419,1255.076,1255.261,1255.178,1256.086,1255.153,1256.441,1256.015,1256.6,1255.149,1255.819,1254.667,1254.715,1255.9,1255.43,1255.742,1256.453,1255.934,1256.239,1256.149,1255.251,1255.2
49007900,1276.235,1275.866,1275.987,1276.758,1276.24,1276.113,1275.956,1275.985,1275.473,1275.908,1275.788,1277.183,1275.97,1276.483,1275.412,1276.165,1275.719,1275.736,1275.81,1276.189,1276.595,1276.917,1276.517,1276.74,1276.994,1276.03,1275.966
51004600,1480.449,1481.941,1482.293,1483.449,1482.318,1482.74,1482.333,1482.569,1482.074,1482.028,1481.722,1482.829,1482.247,1481.59,1482.466,1482.347,1482.233,1482.7,1481.958,1481.993,1482.86,1482.62,1481.913,1482.248,1482.583,1482.319,1482.581
53000700,1534.284,1534.254,1534.726,1535.217,1534.392,1534.508,1534.125,1534.347,1534.274,1534.253,1534.258,1534.831,1535.896,1535.573,1534.983,1535.15,1535.56,1534.542,1534.369,1534.36,1534.418,1534.696,1534.259,1534.29,1534.246,1533.953,1534.595
56013000,1331.356,1332.064,1331.933,1332.906,1332.135,1331.887,1332.352,1332.567,1332.354,1332.28,1332.247,1332.128,1331.71,1331.74,1332.05,1332.164,1331.892,1332.12,1332.158,1332.006,1332.541,1332.415,1331.907,1332.33,1332.582,1332.02,1332.132
56014100,1321.556,1322.43,1322.113,1323.218,1322.333,1322.124,1322.368,1322.762,1322.662,1322.841,1322.449,1322.654,1322.2,1321.977,1322.08,1322.59,1322.144,1322.259,1322.284,1322.617,1322.888,1322.982,1322.081,1322.389,1323.149,1322.225,1322.38
56014200,1333.451,1334.094,1333.699,1334.703,1333.977,1333.83,1333.918,1334.353,1334.15,1334.219,1333.957,1334.247,1333.78,1333.659,1333.887,1333.746,1333.848,1334.147,1334.001,1334.783,1334.348,1334.91,1334.71,1334.675,1334.21,1334.348,1333.87
56023900,1332.471,1332.719,1332.213,1333.452,1333.144,1333.134,1333.231,1333.104,1333.373,1333.809,1333.213,1334.45,1333.557,1332.952,1332.638,1333.335,1333.333,1333.854,1333.125,1333.878,1333.138,1333.911,1332.808,1332.965,1333.617,1332.841,1332.358
56024000,1328.02,1327.968,1327.829,1328.079,1327.926,1327.91,1328.02,1327.927,1328.066,1328.304,1327.909,1328.601,1328.28,1327.906,1327.958,1328.124,1328.181,1328.234,1328.036,1328.39,1328.114,1328.603,1327.817,1328.095,1328.447,1327.96,1327.943
56024200,1320.175,1320.792,1320.604,1321.244,1320.633,1320.453,1320.534,1320.962,1320.84,1321.139,1320.744,1320.981,1320.514,1320.305,1320.441,1320.684,1320.618,1320.617,1320.581,1321.115,1321.184,1321.205,1321.003,1320.709,1321.339,1320.425,1320.657
56038500,1329.594,1329.858,1329.645,1330.331,1329.836,1328.86,1328.405,1329.039,1329.364,1329.687,1329.399,1329.544,1328.752,1328.815,1329.468,1329.589,1329.675,1329.496,1329.12,1329.748,1329.657,1329.822,1328.819,1328.999,1329.903,1329.193,1328.898
56047500,1329.167,1330.143,1329.746,1330.198,1329.906,1329.96,1329.92,1329.55,1329.913,1329.94,1329.681,1329.984,1329.782,1329.862,1329.742,1329.963,1329.907,1329.93,1329.78,1329.515,1329.605,1329.54,1329.41,1329.51,1329.756,1329.452,1329.59
56074700,1314.53,1314.585,1314.856,1315.4,1315.8,1314.382,1314.369,1314.921,1315.057,1314.853,1314.419,1314.5,1314.421,1313.824,1314.132,1314.897,1314.504,1314.892,1314.627,1315.075,1315.105,1314.961,1313.933,1314.311,1315.308,1313.938,1313.795
56076000,1313.463,1313.723,1313.425,1314.488,1314.159,1313.936,1313.893,1314.775,1314.844,1314.644,1314.204,1314.643,1314.139,1313.507,1313.909,1314.618,1314.209,1314.244,1314.31,1314.805,1314.433,1314.79,1313.263,1313.849,1314.66,1313.51,1313.509
56078100,1193.295,1193.89,1193.033,1193.856,1193.425,1193.185,1192.911,1193.236,1193.208,1193.274,1193.167,1193.414,1193.251,1193.061,1193.434,1193.683,1193.731,1192.702,1193.351,1193.296,1194.08,1194.255,1193.169,1193.231,1193.933,1193.466,1193.148
56078400,1253.46,1253.747,1253.484,1254.113,1253.217,1253.389,1253.361,1253.633,1253.415,1253.453,1253.298,1254.091,1253.593,1253.828,1253.429,1254.118,1253.895,1254.144,1253.662,1254.14,1254.196,1254.29,1253.455,1253.575,1254.23,1253.625,1253.667
56091500,1312.64,1312.4,1312.403,1312.745,1312.651,1312.613,1312.658,1312.933,1313.066,1313.025,1312.767,1312.937,1312.672,1312.536,1312.687,1312.951,1312.814,1312.882,1312.81,1313.223,1313.02,1313.085,1312.67,1313.01,1313.088,1312.611,1312.646
58006700,1067.305,1068.173,1069.053,1069.102,1068.729,1068.52,1068.944,1069.034,1068.65,1068.488,1068.298,1069.18,1068.54,1068.775,1068.536,1068.429,1067.996,1067.339,1067.759,1067.655,1067.714,1068.832,1068.909,1068.68,1069.379,1068.769,1069.442
58008100,1069.808,1070.92,1070.54,1070.14,1069.961,1070.174,1070.4,1070.271,1069.59,1070.149,1069.54,1069.789,1070.286,1069.85,1069.852,1070.154,1069.909,1068.818,1070.38,1069.968,1069.659,1070.811,1070.831,1070.252,1070.715,1069.619,1071.283
58012300,1092.655,1093.116,1092.763,1092.83,1092.688,1092.934,1092.552,1092.54,1092.397,1092.741,1092.505,1092.636,1092.864,1093.706,1092.732,1092.509,1092.316,1092.269,1092.714,1092.463,1092.797,1092.885,1092.989,1092.707,1092.862,1092.532,1092.862
60020200,1206.953,1204.938,1203.507,1205.46,1207.854,1211.717,1213.465,1214.554,1215.24,1216.79,1214.913,1214.098,1212.866,1211.313,1211.466,1213.234,1213.073,1212.376,1210.882,1213.683,1213.803,1214.356,1210.334,1209.905,1210.107,1207.631,1205.938
60021700,1209.523,1208.985,1208.61,1209.391,1210.403,1211.53,1212.493,1213.799,1215.199,1216.379,1214.458,1212.562,1212.253,1211.803,1211.675,1212.168,1211.858,1211.609,1211.528,1213.531,1212.98,1213.13,1210.527,1211.331,1211.271,1210.645,1210.377
60030500,1171.3,1171.423,1172.28,1172.361,1172.524,1172.726,1172.608,1172.77,1172.67,1172.821,1172.394,1172.343,1172.642,1172.155,1172.43,1172.36,1172.127,1172.314,1172.106,1172.406,1172.633,1172.94,1171.58,1172.95,1172.462,1172.017,1172.413
61007200,1180.52,1181.211,1180.605,1180.618,1180.659,1180.958,1180.658,1180.412,1180.164,1180.03,1179.392,1180.152,1179.944,1179.754,1180.09,1180.6,1179.298,1179.802,1180.125,1179.929,1180.454,1181.099,1179.69,1179.921,1180.371,1180.288,1180.128
61011100,1138.215,1138.54,1139.195,1139.29,1138.996,1139.198,1138.659,1139.201,1138.53,1138.564,1138.188,1138.812,1138.929,1138.927,1138.485,1139.11,1138.296,1138.082,1138.431,1139.43,1139.06,1139.911,1138.29,1139,1139.254,1139.254,1138.35
61013000,1137.357,1138.126,1138.556,1138.424,1138.108,1138.308,1138.144,1138.185,1137.671,1137.588,1137.613,1138.313,1137.654,1137.82,1137.564,1138.081,1137.536,1137.286,1137.492,1137.609,1137.959,1138.459,1137.503,1137.799,1137.878,1137.589,1137.615
65000200,1047.082,1047.907,1047.97,1048.03,1047.835,1047.83,1048.32,1047.867,1047.8,1047.516,1046.917,1047.42,1047.607,1047.516,1047.463,1047.684,1047.31,1047.196,1047.341,1047.9,1047.971,1047.853,1047.316,1047.533,1047.864,1047.387,1048.363
65000600,1051.163,1050.967,1051.448,1051.53,1050.586,1050.87,1050.873,1051.411,1051.255,1051.163,1050.901,1050.965,1051.345,1051.132,1051.046,1051.512,1051.057,1051.013,1050.988,1051.148,1051.385,1051.314,1050.842,1050.899,1051.183,1050.854,1051.473
66003800,1051.071,1051.43,1051.56,1051.875,1051.184,1051.588,1051.588,1051.104,1051.685,1051.885,1051.812,1051.737,1051.18,1051.434,1051.616,1051.804,1051.282,1050.92,1051.397,1050.65,1052.001,1051.176,1051.859,1051.864,1051.913,1051.469,1052.05
69002700,1528.562,1528.611,1528.636,1528.94,1528.508,1528.55,1528.594,1528.59,1528.59,1528.71,1528.566,1528.864,1528.376,1529.461,1528.399,1528.318,1528.229,1528.302,1528.38,1528.386,1527.973,1528.275,1528.625,1528.443,1528.402,1528.25,1528.497
69002800,1540.119,1539.812,1540.174,1540.684,1540.632,1540.418,1540.86,1540.573,1540.417,1540.676,1540.248,1540.343,1540.496,1540.233,1540.564,1540.296,1540.254,1540.204,1541.048,1540.783,1540.332,1540.806,1540.672,1541.485,1540.869,1540.531,1540.962
69023100,1371.24,1371.187,1371.022,1371.168,1371.2,1371.196,1371.274,1371.331,1371.045,1371.481,1371.282,1371.334,1371.275,1371.318,1371.494,1371.447,1371.046,1371.588,1371.774,1371.685,1371.906,1371.668,1371.571,1371.712,1371.938,1371.961,1372.227
69037800,1357.745,1357.618,1357.659,1358.13,1357.86,1357.292,1357.889,1357.451,1357.206,1358.135,1357.54,1358.269,1357.466,1357.197,1357.594,1357.551,1357.258,1357.644,1358.121,1357.616,1357.384,1357.555,1357.833,1357.74,1358.173,1357.412,1358.081
69050100,1354.221,1355.142,1355.436,1355.491,1355.131,1355.054,1355.88,1355.633,1354.773,1355.125,1355.023,1355.435,1355.252,1354.757,1354.711,1354.951,1354.581,1354.181,1354.771,1354.727,1354.646,1355.03,1355.35,1355.595,1355.696,1354.236,1355.124
69050900,1355.078,1354.705,1355.082,1355.243,1355.122,1355.172,1355.317,1355.358,1355.527,1356.212,1355.379,1355.399,1355.494,1355.646,1355.26,1355.52,1355.961,1354.893,1355.244,1355.706,1355.791,1355.33,1356.033,1355.28,1355.651,1355.527,1354.93
69062700,1315.305,1315.516,1315.931,1315.987,1315.888,1315.652,1315.971,1315.778,1316.068,1316.319,1315.926,1315.6,1315.962,1315.611,1316.109,1316.164,1315.812,1316.115,1316.347,1316.212,1316.206,1316.399,1316.163,1316.27,1316.292,1316.188,1316.538
69066000,1375.58,1375.693,1375.706,1375.816,1375.832,1375.778,1375.719,1375.717,1375.503,1375.736,1375.71,1375.67,1375.642,1375.563,1375.58,1375.594,1375.441,1375.547,1375.472,1375.67,1375.537,1375.564,1375.612,1375.427,1375.608,1375.566,1375.77
69066900,1435.534,1435.417,1435.439,1436.056,1435.631,1434.886,1435.559,1435.242,1434.825,1435.359,1434.909,1435.176,1435.359,1435.691,1435.402,1434.967,1434.1,1435.035,1435.407,1435.841,1435.555,1436.132,1435.205,1434.777,1435.115,1434.771,1435.1
69070000,1312.128,1312.137,1311.546,1312.251,1312.187,1311.804,1311.947,1311.736,1311.99,1312.007,1311.474,1311.527,1311.928,1311.716,1311.892,1311.868,1311.267,1310.582,1311.656,1311.573,1311.284,1311.52,1311.842,1311.783,1311.824,1311.626,1311.946
69073600,1466.125,1465.106,1465.171,1465.253,1465.519,1465.194,1465.271,1465.33,1466.094,1465.334,1465.077,1465.24,1465.146,1467.028,1465.158,1465.08,1464.784,1465.062,1465.232,1465.266,1465.268,1465.117,1465.231,1465.128,1465.354,1465.269,1465.36
69079600,1432.492,1432.428,1432.583,1432.635,1432.593,1432.582,1432.557,1432.65,1432.413,1432.62,1432.215,1432.58,1432.74,1432.37,1432.479,1432.169,1431.972,1432.107,1432.352,1432.31,1432.32,1432.37,1432.41,1432.066,1431.752,1432.138,1432.483
69084100,1287.608,1287.909,1287.745,1288.254,1287.949,1287.654,1287.948,1287.727,1287.402,1287.782,1287.435,1288.015,1287.427,1287.616,1287.622,1287.608,1287.291,1287.259,1287.747,1287.81,1287.615,1287.855,1287.705,1287.843,1287.819,1287.591,1288.01
69093900,1371.108,1371.435,1371.42,1371.885,1372.223,1371.228,1371.965,1371.611,1371.021,1371.597,1370.973,1371.879,1371.78,1371.15,1371.501,1371.361,1370.826,1371.558,1371.799,1371.328,1371.086,1371.892,1371.934,1371.586,1372.218,1371.455,1371.888
70005400,911.15,911.81,911.25,911.437,910.561,910.619,910.155,910.567,910.787,910.633,909.983,910.106,910.783,909.879,909.895,909.803,909.767,910.239,909.803,909.588,910.329,910.322,910.2,910.324,912.48,910.847,910.789
70007200,897.574,899.821,902.345,903.617,902.519,902.771,902.153,902.488,903.373,903.082,902.321,902.886,901.666,902.277,901.664,901.627,901.664,901.58,901.909,899.821,901.424,902.943,901.831,903.011,903.732,902.273,902.553
71014700,963.351,963.35,962.951,962.766,962.848,962.826,962.728,962.964,962.615,962.919,962.575,963.142,963.758,962.211,962.852,963.434,962.645,962.694,962.903,962.669,962.938,963.242,963.122,963.273,963.886,963.206,963.176
73003700,1116.358,1116.397,1116.282,1116.3,1116.116,1116.291,1116.283,1116.116,1116.112,1116.091,1115.932,1116.38,1116.42,1116.46,1116.08,1116.525,1116.009,1116.09,1116.277,1116.203,1116.414,1117.117,1116.66,1116.197,1116.342,1116.032,1115.98
73005500,1105.355,1105.402,1105.096,1105.389,1105.374,1105.368,1105.137,1105.119,1105.086,1104.991,1105.02,1105.741,1105.37,1105.116,1105.176,1105.105,1106.271,1104.693,1105.093,1105.125,1105.138,1105.537,1105.051,1105.26,1105.818,1105.104,1105.111
73010600,1194.121,1194.885,1195.78,1196.41,1196.31,1196.39,1196.104,1196.292,1196.358,1196.068,1195.315,1195.975,1196.369,1196.259,1196.221,1196.122,1195.845,1195.692,1196.048,1196.114,1196.314,1196.477,1195.857,1196.008,1196.397,1196.052,1196.193
